[10/2/2022 21:2:44] !aol
[10/2/2022 21:55:33]  perdi meu amuleto no rollback
[10/2/2022 22:9:45] !aol
[10/2/2022 22:14:28] !aol
[10/2/2022 22:16:9] !aol
[10/2/2022 22:17:0] !aol
[10/2/2022 22:52:9] !aol
[11/2/2022 10:52:6]  comprei negocio de vender lootsozin mas nao chega o dinheiro
[11/2/2022 11:55:33] !serverinfo
[12/2/2022 17:18:31] !frags
[12/2/2022 21:15:44] !frags
[12/2/2022 21:24:14] !frags
[12/2/2022 21:32:46] !frags
[13/2/2022 23:13:29] !frags
[14/2/2022 15:34:36] !frags
[14/2/2022 18:3:21] !frags
[14/2/2022 21:58:58] !frags
[14/2/2022 22:11:5]  vamos colocar o cliente pra funcionar com exit lag
[14/2/2022 23:37:27] !frags
[19/2/2022 12:36:47] 
[19/2/2022 12:36:49] 
[19/2/2022 12:36:51] 
[19/2/2022 12:36:53] 
[19/2/2022 12:36:56] 
[19/2/2022 12:36:58] 
[19/2/2022 12:37:0] 
[19/2/2022 12:37:2] 
[19/2/2022 12:37:4] 
[19/2/2022 12:37:6] 
[19/2/2022 12:37:8] 
[19/2/2022 12:37:10] 
[19/2/2022 12:37:12] 
[19/2/2022 12:37:14] 
[19/2/2022 12:37:16] 
[19/2/2022 12:37:18] 
[19/2/2022 12:37:20] 
[19/2/2022 12:37:22] 
[19/2/2022 12:37:25] 
[19/2/2022 12:37:27] 
[19/2/2022 12:37:29] 
[19/2/2022 12:37:31] 
[19/2/2022 12:37:33] 
[19/2/2022 12:37:35] 
[19/2/2022 12:37:37] 
[19/2/2022 12:37:39] 
[19/2/2022 12:37:41] 
[19/2/2022 12:37:43] 
[19/2/2022 12:37:45] 
[19/2/2022 12:37:47] 
[19/2/2022 12:37:49] 
[19/2/2022 12:37:51] 
[19/2/2022 12:37:53] 
[19/2/2022 12:37:56] 
[19/2/2022 12:37:58] 
[19/2/2022 12:38:0] 
[19/2/2022 12:38:2] 
[19/2/2022 12:38:4] 
[19/2/2022 12:38:6] 
[19/2/2022 12:38:10] 
[19/2/2022 12:38:12] 
[19/2/2022 12:38:14] 
[19/2/2022 12:38:16] 
[19/2/2022 12:38:18] 
[19/2/2022 12:38:20] 
[19/2/2022 12:38:23] 
[19/2/2022 12:38:25] 
[19/2/2022 12:38:27] 
[19/2/2022 12:38:29] 
[19/2/2022 12:38:31] 
[19/2/2022 12:38:33] 
[19/2/2022 12:38:35] 
[19/2/2022 12:38:37] 
[19/2/2022 12:38:39] 
[19/2/2022 12:38:41] 
[19/2/2022 12:38:43] 
[19/2/2022 12:38:45] 
[19/2/2022 12:38:47] 
[19/2/2022 12:38:49] 
[19/2/2022 12:38:52] 
[19/2/2022 12:38:54] 
[19/2/2022 12:38:56] 
[19/2/2022 12:39:0] 
[19/2/2022 12:39:2] 
[19/2/2022 12:39:4] 
[19/2/2022 12:39:6] 
[19/2/2022 12:39:8] 
[19/2/2022 12:39:10] 
[19/2/2022 12:39:13] 
[19/2/2022 12:39:15] 
[19/2/2022 12:39:17] 
[19/2/2022 12:39:19] 
[19/2/2022 12:39:21] 
[19/2/2022 12:39:23] 
[19/2/2022 12:39:26] 
[19/2/2022 12:39:28] 
[19/2/2022 12:39:30] 
[19/2/2022 12:39:32] 
[19/2/2022 12:39:34] 
[19/2/2022 12:39:36] 
[19/2/2022 12:39:42] 
[19/2/2022 12:39:44] 
[19/2/2022 12:39:46] 
[19/2/2022 12:39:48] 
[19/2/2022 12:39:50] 
[19/2/2022 12:39:52] 
[19/2/2022 12:39:54] 
[19/2/2022 12:39:56] 
[19/2/2022 12:39:58] 
[19/2/2022 12:40:1] 
[19/2/2022 12:40:3] 
[19/2/2022 12:40:5] 
[19/2/2022 12:40:7] 
[19/2/2022 12:40:9] 
[19/2/2022 12:40:11] 
[19/2/2022 12:40:13] 
[19/2/2022 12:40:16] 
[19/2/2022 12:40:20] 
[19/2/2022 12:40:22] 
[19/2/2022 12:40:24] 
[19/2/2022 12:40:26] 
[19/2/2022 12:40:28] 
[19/2/2022 12:40:30] 
[19/2/2022 12:40:32] 
[19/2/2022 12:40:35] 
[19/2/2022 12:40:37] 
[19/2/2022 12:40:39] 
[19/2/2022 12:40:41] 
[19/2/2022 12:40:43] 
[19/2/2022 12:40:45] 
[19/2/2022 12:40:47] 
[19/2/2022 12:40:50] 
[19/2/2022 12:40:52] 
[19/2/2022 12:40:54] 
[19/2/2022 12:40:56] 
[19/2/2022 12:40:58] 
[19/2/2022 12:41:2] 
[19/2/2022 12:41:4] 
[19/2/2022 12:41:6] 
[19/2/2022 12:41:8] 
[19/2/2022 12:41:10] 
[19/2/2022 12:41:12] 
[19/2/2022 12:41:14] 
[19/2/2022 12:41:16] 
[19/2/2022 12:41:18] 
[19/2/2022 12:41:21] 
[19/2/2022 12:41:23] 
[19/2/2022 12:41:25] 
[19/2/2022 12:41:27] 
[19/2/2022 12:41:29] 
[19/2/2022 12:41:31] 
[19/2/2022 12:41:33] 
[19/2/2022 12:41:35] 
[19/2/2022 12:41:43] 
[19/2/2022 12:41:45] 
[19/2/2022 12:41:47] 
[19/2/2022 12:41:50] 
[19/2/2022 12:41:52] 
[19/2/2022 12:41:54] 
[19/2/2022 12:41:56] 
[19/2/2022 12:41:58] 
[19/2/2022 12:42:0] 
[19/2/2022 12:42:2] 
[19/2/2022 12:42:4] 
[19/2/2022 12:42:6] 
[19/2/2022 12:42:8] 
[19/2/2022 12:42:10] 
[19/2/2022 12:42:12] 
[19/2/2022 12:42:14] 
[19/2/2022 12:42:17] 
[19/2/2022 12:42:19] 
[19/2/2022 12:42:21] 
[19/2/2022 12:42:27] 
[19/2/2022 12:42:29] 
[19/2/2022 12:42:31] 
[19/2/2022 12:42:33] 
[19/2/2022 12:42:35] 
[19/2/2022 12:42:37] 
[19/2/2022 12:42:39] 
[19/2/2022 12:42:41] 
[19/2/2022 12:42:44] 
[19/2/2022 12:42:46] 
[19/2/2022 12:42:50] 
[19/2/2022 12:42:54] 
[19/2/2022 12:42:56] 
[19/2/2022 12:42:58] 
[19/2/2022 12:43:0] 
[19/2/2022 12:43:2] 
[19/2/2022 12:43:4] 
[19/2/2022 12:43:6] 
[19/2/2022 12:43:8] 
[19/2/2022 12:43:11] 
[19/2/2022 12:43:13] 
[19/2/2022 12:43:23] 
[19/2/2022 12:43:25] 
[19/2/2022 12:43:27] 
[19/2/2022 12:43:29] 
[19/2/2022 12:43:31] 
[19/2/2022 12:43:33] 
[19/2/2022 12:43:36] 
[19/2/2022 12:43:42] 
[19/2/2022 12:43:44] 
[19/2/2022 12:43:46] 
[19/2/2022 12:43:48] 
[19/2/2022 12:43:50] 
[19/2/2022 12:43:52] 
[19/2/2022 12:43:54] 
[19/2/2022 12:43:56] 
[19/2/2022 12:43:59] 
[19/2/2022 12:44:1] 
[19/2/2022 12:44:7] 
[19/2/2022 12:44:9] 
[19/2/2022 12:44:11] 
[19/2/2022 12:44:13] 
[19/2/2022 12:44:15] 
[19/2/2022 12:44:17] 
[19/2/2022 12:44:19] 
[19/2/2022 12:44:21] 
[19/2/2022 12:44:24] 
[19/2/2022 12:44:26] 
[19/2/2022 12:44:28] 
[19/2/2022 12:44:30] 
[19/2/2022 12:44:32] 
[19/2/2022 12:44:34] 
[19/2/2022 12:44:36] 
[19/2/2022 12:44:38] 
[19/2/2022 12:44:40] 
[19/2/2022 12:44:42] 
[19/2/2022 12:44:44] 
[19/2/2022 12:44:46] 
[19/2/2022 12:44:48] 
[19/2/2022 12:44:50] 
[19/2/2022 12:44:53] 
[19/2/2022 12:44:55] 
[19/2/2022 12:44:57] 
[19/2/2022 12:44:59] 
[19/2/2022 12:45:1] 
[19/2/2022 12:45:3] 
[19/2/2022 12:45:5] 
[19/2/2022 12:45:11] 
[19/2/2022 12:45:13] 
[19/2/2022 12:45:15] 
[19/2/2022 12:45:17] 
[19/2/2022 12:45:19] 
[19/2/2022 12:45:21] 
[19/2/2022 12:45:24] 
[19/2/2022 12:45:26] 
[19/2/2022 12:45:28] 
[19/2/2022 12:45:32] 
[19/2/2022 12:45:34] 
[19/2/2022 12:45:36] 
[19/2/2022 12:45:38] 
[19/2/2022 12:45:40] 
[19/2/2022 12:45:42] 
[19/2/2022 12:45:44] 
[19/2/2022 12:45:46] 
[19/2/2022 12:45:48] 
[19/2/2022 12:45:50] 
[19/2/2022 12:45:52] 
[19/2/2022 12:45:54] 
[19/2/2022 12:45:56] 
[19/2/2022 12:45:59] 
[19/2/2022 12:46:1] 
[19/2/2022 12:46:5] 
[19/2/2022 12:46:7] 
[19/2/2022 12:46:9] 
[19/2/2022 12:46:11] 
[19/2/2022 12:46:13] 
[19/2/2022 12:46:15] 
[19/2/2022 12:46:17] 
[19/2/2022 12:46:19] 
[19/2/2022 12:46:22] 
[19/2/2022 12:46:24] 
[19/2/2022 12:46:28] 
[19/2/2022 12:46:30] 
[19/2/2022 12:46:32] 
[19/2/2022 12:46:34] 
[19/2/2022 12:46:36] 
[19/2/2022 12:46:38] 
[19/2/2022 12:46:40] 
[19/2/2022 12:46:43] 
[19/2/2022 12:46:45] 
[19/2/2022 12:46:47] 
[19/2/2022 12:46:49] 
[19/2/2022 12:46:57] 
[19/2/2022 12:46:59] 
[19/2/2022 12:47:1] 
[19/2/2022 12:47:3] 
[19/2/2022 12:47:5] 
[19/2/2022 12:47:7] 
[19/2/2022 12:47:10] 
[19/2/2022 12:47:12] 
[19/2/2022 12:47:14] 
[19/2/2022 12:47:16] 
[19/2/2022 12:47:18] 
[19/2/2022 12:47:20] 
[19/2/2022 12:47:22] 
[19/2/2022 12:47:24] 
[19/2/2022 12:47:27] 
[19/2/2022 12:47:29] 
[19/2/2022 12:47:31] 
[19/2/2022 12:47:33] 
[19/2/2022 12:47:35] 
[19/2/2022 12:47:37] 
[19/2/2022 12:47:39] 
[19/2/2022 12:47:41] 
[19/2/2022 12:47:45] 
[19/2/2022 12:47:47] 
[19/2/2022 12:47:49] 
[19/2/2022 12:47:51] 
[19/2/2022 12:47:53] 
[19/2/2022 12:47:55] 
[19/2/2022 12:47:57] 
[19/2/2022 12:47:59] 
[19/2/2022 12:48:1] 
[19/2/2022 12:48:3] 
[19/2/2022 12:48:6] 
[19/2/2022 12:48:8] 
[19/2/2022 12:48:10] 
[19/2/2022 12:48:12] 
[19/2/2022 12:48:14] 
[19/2/2022 12:48:18] 
[19/2/2022 12:48:20] 
[19/2/2022 12:48:22] 
[19/2/2022 12:48:24] 
[19/2/2022 12:48:26] 
[19/2/2022 12:48:29] 
[19/2/2022 12:48:31] 
[19/2/2022 12:48:33] 
[19/2/2022 12:48:35] 
[19/2/2022 12:48:37] 
[19/2/2022 12:48:39] 
[19/2/2022 12:48:41] 
[19/2/2022 12:48:45] 
[19/2/2022 12:48:47] 
[19/2/2022 12:48:49] 
[19/2/2022 12:48:51] 
[19/2/2022 12:48:53] 
[19/2/2022 12:48:56] 
[19/2/2022 12:48:58] 
[19/2/2022 12:49:0] 
[19/2/2022 12:49:4] 
[19/2/2022 12:49:6] 
[19/2/2022 12:49:8] 
[19/2/2022 12:49:10] 
[19/2/2022 12:49:12] 
[19/2/2022 12:49:14] 
[19/2/2022 12:49:16] 
[19/2/2022 12:49:19] 
[19/2/2022 12:49:21] 
[19/2/2022 12:49:23] 
[19/2/2022 12:49:25] 
[19/2/2022 12:49:27] 
[19/2/2022 12:49:29] 
[19/2/2022 12:49:31] 
[19/2/2022 12:49:33] 
[19/2/2022 12:49:35] 
[19/2/2022 12:49:37] 
[19/2/2022 12:49:39] 
[19/2/2022 12:49:42] 
[19/2/2022 12:49:44] 
[19/2/2022 12:49:50] 
[19/2/2022 12:49:52] 
[19/2/2022 12:49:54] 
[19/2/2022 12:49:56] 
[19/2/2022 12:49:58] 
[19/2/2022 12:50:0] 
[19/2/2022 12:50:3] 
[19/2/2022 12:50:5] 
[19/2/2022 12:50:7] 
[19/2/2022 12:50:9] 
[19/2/2022 12:50:13] 
[19/2/2022 12:50:15] 
[19/2/2022 12:50:17] 
[19/2/2022 12:50:19] 
[19/2/2022 12:50:21] 
[19/2/2022 12:50:23] 
[19/2/2022 12:50:25] 
[19/2/2022 12:50:27] 
[19/2/2022 12:50:29] 
[19/2/2022 12:50:31] 
[19/2/2022 12:50:33] 
[19/2/2022 12:50:36] 
[19/2/2022 12:50:38] 
[19/2/2022 12:50:40] 
[19/2/2022 12:50:42] 
[19/2/2022 12:50:50] 
[19/2/2022 12:50:54] 
[19/2/2022 12:50:57] 
[19/2/2022 12:50:59] 
[19/2/2022 12:51:1] 
[19/2/2022 12:51:3] 
[19/2/2022 12:51:5] 
[19/2/2022 12:51:9] 
[19/2/2022 12:51:11] 
[19/2/2022 12:51:13] 
[19/2/2022 12:51:16] 
[19/2/2022 12:51:18] 
[19/2/2022 12:51:20] 
[19/2/2022 12:51:22] 
[19/2/2022 12:51:24] 
[19/2/2022 12:51:26] 
[19/2/2022 12:51:28] 
[19/2/2022 12:51:30] 
[19/2/2022 12:51:32] 
[19/2/2022 12:51:34] 
[19/2/2022 12:51:36] 
[19/2/2022 12:51:38] 
[19/2/2022 12:51:40] 
[19/2/2022 12:51:42] 
[19/2/2022 12:51:45] 
[19/2/2022 12:51:47] 
[19/2/2022 12:51:49] 
[19/2/2022 12:51:51] 
[19/2/2022 12:51:53] 
[19/2/2022 12:51:55] 
[19/2/2022 12:51:59] 
[19/2/2022 12:52:1] 
[19/2/2022 12:52:3] 
[19/2/2022 12:52:5] 
[19/2/2022 12:52:7] 
[19/2/2022 12:52:9] 
[19/2/2022 12:52:11] 
[19/2/2022 12:52:14] 
[19/2/2022 12:52:16] 
[19/2/2022 12:52:18] 
[19/2/2022 12:52:20] 
[19/2/2022 12:52:22] 
[19/2/2022 12:52:28] 
[19/2/2022 12:52:30] 
[19/2/2022 12:52:32] 
[19/2/2022 12:52:34] 
[19/2/2022 12:52:37] 
[19/2/2022 12:52:39] 
[19/2/2022 12:52:41] 
[19/2/2022 12:52:43] 
[19/2/2022 12:52:45] 
[19/2/2022 12:52:47] 
[19/2/2022 12:52:51] 
[19/2/2022 12:52:55] 
[19/2/2022 12:52:57] 
[19/2/2022 12:52:59] 
[19/2/2022 12:53:1] 
[19/2/2022 12:53:3] 
[19/2/2022 12:53:5] 
[19/2/2022 12:53:7] 
[19/2/2022 12:53:10] 
[19/2/2022 12:53:12] 
[19/2/2022 12:53:14] 
[19/2/2022 12:53:16] 
[19/2/2022 12:53:18] 
[19/2/2022 12:53:20] 
[19/2/2022 12:53:24] 
[19/2/2022 12:53:26] 
[19/2/2022 12:53:28] 
[19/2/2022 12:53:30] 
[19/2/2022 12:53:32] 
[19/2/2022 12:53:34] 
[19/2/2022 12:53:36] 
[19/2/2022 12:53:39] 
[19/2/2022 12:53:41] 
[19/2/2022 12:53:43] 
[19/2/2022 12:53:45] 
[19/2/2022 12:53:47] 
[19/2/2022 12:53:49] 
[19/2/2022 12:53:51] 
[19/2/2022 12:53:53] 
[19/2/2022 12:53:56] 
[19/2/2022 12:53:58] 
[19/2/2022 12:54:0] 
[19/2/2022 12:54:2] 
[19/2/2022 12:54:4] 
[19/2/2022 12:54:6] 
[19/2/2022 12:54:8] 
[19/2/2022 12:54:11] 
[19/2/2022 12:54:13] 
[19/2/2022 12:54:15] 
[19/2/2022 12:54:52] 
[19/2/2022 12:54:54] 
[19/2/2022 12:54:56] 
[19/2/2022 12:54:58] 
[19/2/2022 12:55:0] 
[19/2/2022 12:55:2] 
[19/2/2022 12:55:7] 
[19/2/2022 12:55:9] 
[19/2/2022 12:55:11] 
[20/2/2022 0:8:59] 
[20/2/2022 0:9:44] 
[20/2/2022 0:12:22] 
[20/2/2022 0:15:0] 
[20/2/2022 0:17:15] 
[20/2/2022 0:17:37] 
[20/2/2022 0:17:39] 
[20/2/2022 0:18:27] 
[20/2/2022 0:18:29] 
[20/2/2022 0:18:32] 
[20/2/2022 0:18:34] 
[20/2/2022 0:18:36] 
[20/2/2022 0:18:38] 
[20/2/2022 0:18:40] 
[20/2/2022 0:18:42] 
[20/2/2022 0:18:44] 
[20/2/2022 0:18:46] 
[20/2/2022 0:18:48] 
[20/2/2022 0:18:50] 
[20/2/2022 0:18:54] 
[20/2/2022 0:19:21] 
[20/2/2022 0:19:48] 
[20/2/2022 0:19:50] 
[20/2/2022 0:19:53] 
[20/2/2022 0:19:55] 
[20/2/2022 0:19:57] 
[20/2/2022 0:19:59] 
[20/2/2022 0:20:1] 
[20/2/2022 0:20:3] 
[20/2/2022 0:20:5] 
[20/2/2022 0:20:7] 
[20/2/2022 0:20:9] 
[20/2/2022 0:20:14] 
[20/2/2022 0:20:16] 
[20/2/2022 0:20:18] 
[20/2/2022 0:20:44] 
[20/2/2022 0:20:46] 
[20/2/2022 0:20:49] 
[20/2/2022 0:21:36] 
[20/2/2022 0:21:39] 
[20/2/2022 0:21:41] 
[20/2/2022 0:21:43] 
[20/2/2022 0:21:45] 
[20/2/2022 0:21:47] 
[20/2/2022 0:21:49] 
[20/2/2022 0:21:53] 
[20/2/2022 0:21:57] 
[20/2/2022 0:22:27] 
[20/2/2022 0:22:29] 
[20/2/2022 0:23:16] 
[20/2/2022 0:23:18] 
[20/2/2022 0:23:20] 
[20/2/2022 0:23:22] 
[20/2/2022 0:23:24] 
[20/2/2022 0:23:26] 
[20/2/2022 0:23:28] 
[20/2/2022 0:23:31] 
[20/2/2022 0:23:33] 
[20/2/2022 0:23:35] 
[20/2/2022 0:23:37] 
[20/2/2022 0:24:1] 
[20/2/2022 0:24:24] 
[20/2/2022 0:24:49] 
[20/2/2022 0:25:15] 
[20/2/2022 0:25:17] 
[20/2/2022 0:25:19] 
[20/2/2022 0:25:21] 
[20/2/2022 0:25:23] 
[20/2/2022 0:25:25] 
[20/2/2022 0:25:27] 
[20/2/2022 0:25:53] 
[20/2/2022 0:25:55] 
[20/2/2022 0:25:57] 
[20/2/2022 0:25:59] 
[20/2/2022 0:26:24] 
[20/2/2022 0:26:26] 
[20/2/2022 0:26:28] 
[20/2/2022 0:26:30] 
[20/2/2022 0:26:32] 
[20/2/2022 0:26:34] 
[20/2/2022 0:26:39] 
[20/2/2022 0:26:41] 
[20/2/2022 0:26:43] 
[20/2/2022 0:26:45] 
[20/2/2022 0:26:47] 
[20/2/2022 0:26:49] 
[20/2/2022 0:26:51] 
[20/2/2022 0:26:53] 
[20/2/2022 0:26:55] 
[20/2/2022 0:26:57] 
[20/2/2022 0:27:1] 
[20/2/2022 0:27:27] 
[20/2/2022 0:27:29] 
[20/2/2022 0:27:55] 
[20/2/2022 0:27:57] 
[20/2/2022 0:28:0] 
[20/2/2022 0:28:2] 
[20/2/2022 0:28:4] 
[20/2/2022 0:28:6] 
[20/2/2022 0:28:8] 
[20/2/2022 0:28:10] 
[20/2/2022 0:28:12] 
[20/2/2022 0:28:14] 
[20/2/2022 0:28:16] 
[20/2/2022 0:28:18] 
[20/2/2022 0:28:45] 
[20/2/2022 0:28:48] 
[20/2/2022 0:28:50] 
[20/2/2022 0:28:52] 
[20/2/2022 0:28:54] 
[20/2/2022 0:28:56] 
[20/2/2022 0:28:58] 
[20/2/2022 0:29:0] 
[20/2/2022 0:29:3] 
[20/2/2022 0:29:5] 
[20/2/2022 0:29:7] 
[20/2/2022 0:29:9] 
[20/2/2022 0:29:11] 
[20/2/2022 0:29:13] 
[20/2/2022 0:29:15] 
[20/2/2022 0:29:17] 
[20/2/2022 0:29:19] 
[20/2/2022 0:29:21] 
[20/2/2022 0:29:24] 
[20/2/2022 0:29:26] 
[20/2/2022 0:29:28] 
[20/2/2022 0:29:30] 
[20/2/2022 0:29:32] 
[20/2/2022 0:30:19] 
[20/2/2022 0:30:21] 
[20/2/2022 0:30:23] 
[20/2/2022 0:30:25] 
[20/2/2022 0:30:27] 
[20/2/2022 0:30:29] 
[20/2/2022 0:30:31] 
[20/2/2022 0:30:33] 
[20/2/2022 0:30:35] 
[20/2/2022 0:30:37] 
[20/2/2022 0:30:39] 
[20/2/2022 0:38:22] 
[20/2/2022 0:39:9] 
[20/2/2022 0:39:11] 
[20/2/2022 0:39:13] 
[20/2/2022 0:39:15] 
[20/2/2022 0:39:38] 
[20/2/2022 0:40:0] 
[20/2/2022 0:40:2] 
[20/2/2022 0:40:4] 
[20/2/2022 0:40:6] 
[20/2/2022 0:40:9] 
[20/2/2022 0:40:11] 
[20/2/2022 0:40:13] 
[20/2/2022 0:40:15] 
[20/2/2022 0:40:17] 
[20/2/2022 0:40:19] 
[20/2/2022 0:40:45] 
[20/2/2022 0:40:48] 
[20/2/2022 0:40:50] 
[20/2/2022 0:41:15] 
[20/2/2022 0:41:17] 
[20/2/2022 0:41:19] 
[20/2/2022 0:41:21] 
[20/2/2022 0:41:23] 
[20/2/2022 0:41:25] 
[20/2/2022 0:41:28] 
[20/2/2022 0:41:54] 
[20/2/2022 0:41:56] 
[20/2/2022 0:41:58] 
[20/2/2022 0:42:0] 
[20/2/2022 0:42:2] 
[20/2/2022 0:42:6] 
[20/2/2022 0:42:10] 
[20/2/2022 0:42:13] 
[20/2/2022 0:42:15] 
[20/2/2022 0:42:40] 
[20/2/2022 0:42:42] 
[20/2/2022 0:42:44] 
[20/2/2022 0:43:8] 
[20/2/2022 0:43:10] 
[20/2/2022 0:43:12] 
[20/2/2022 0:43:14] 
[20/2/2022 0:43:16] 
[20/2/2022 0:43:18] 
[20/2/2022 0:43:20] 
[20/2/2022 0:43:22] 
[20/2/2022 0:43:24] 
[20/2/2022 0:43:26] 
[20/2/2022 0:43:29] 
[20/2/2022 0:43:31] 
[20/2/2022 0:43:33] 
[20/2/2022 0:44:20] 
[20/2/2022 0:44:25] 
[20/2/2022 0:44:27] 
[20/2/2022 0:44:29] 
[20/2/2022 0:44:31] 
[20/2/2022 0:44:58] 
[20/2/2022 0:45:0] 
[20/2/2022 0:45:2] 
[20/2/2022 0:45:4] 
[20/2/2022 0:45:6] 
[20/2/2022 0:45:8] 
[20/2/2022 0:45:15] 
[20/2/2022 0:45:17] 
[20/2/2022 0:45:19] 
[20/2/2022 0:45:21] 
[20/2/2022 0:45:23] 
[20/2/2022 0:45:25] 
[20/2/2022 0:45:27] 
[20/2/2022 0:45:29] 
[20/2/2022 0:45:34] 
[20/2/2022 0:45:36] 
[20/2/2022 0:45:38] 
[20/2/2022 0:45:40] 
[20/2/2022 0:45:42] 
[20/2/2022 0:46:7] 
[20/2/2022 0:46:31] 
[20/2/2022 0:46:33] 
[20/2/2022 0:46:35] 
[20/2/2022 0:46:37] 
[20/2/2022 0:46:39] 
[20/2/2022 0:46:41] 
[20/2/2022 0:46:43] 
[20/2/2022 0:46:45] 
[20/2/2022 0:46:47] 
[20/2/2022 0:46:49] 
[20/2/2022 0:46:51] 
[20/2/2022 0:46:53] 
[20/2/2022 0:46:55] 
[20/2/2022 0:47:21] 
[20/2/2022 0:47:23] 
[20/2/2022 0:47:25] 
[20/2/2022 0:47:51] 
[20/2/2022 0:47:53] 
[20/2/2022 0:47:55] 
[20/2/2022 0:47:57] 
[20/2/2022 0:47:59] 
[20/2/2022 0:48:1] 
[20/2/2022 0:48:3] 
[20/2/2022 0:48:5] 
[20/2/2022 0:48:14] 
[20/2/2022 0:49:2] 
[20/2/2022 0:49:4] 
[20/2/2022 0:49:6] 
[20/2/2022 0:49:8] 
[20/2/2022 0:49:10] 
[20/2/2022 0:49:12] 
[20/2/2022 0:49:14] 
[20/2/2022 0:49:17] 
[20/2/2022 0:49:21] 
[20/2/2022 0:49:23] 
[20/2/2022 0:49:45] 
[20/2/2022 0:50:16] 
[20/2/2022 0:50:18] 
[20/2/2022 0:50:20] 
[20/2/2022 0:50:22] 
[20/2/2022 0:50:24] 
[20/2/2022 0:50:26] 
[20/2/2022 0:50:28] 
[20/2/2022 0:50:30] 
[20/2/2022 0:50:33] 
[20/2/2022 0:50:35] 
[20/2/2022 0:50:37] 
[20/2/2022 0:50:39] 
[20/2/2022 0:51:5] 
[20/2/2022 0:51:7] 
[20/2/2022 0:51:9] 
[20/2/2022 0:51:56] 
[20/2/2022 0:51:58] 
[20/2/2022 0:52:0] 
[20/2/2022 0:52:2] 
[20/2/2022 0:52:4] 
[20/2/2022 0:52:6] 
[20/2/2022 0:52:8] 
[20/2/2022 0:52:10] 
[20/2/2022 0:52:33] 
[20/2/2022 0:52:35] 
[20/2/2022 0:52:37] 
[20/2/2022 0:53:5] 
[20/2/2022 0:53:7] 
[20/2/2022 0:53:9] 
[20/2/2022 0:53:11] 
[20/2/2022 0:53:13] 
[20/2/2022 0:53:15] 
[20/2/2022 0:53:17] 
[20/2/2022 0:53:19] 
[20/2/2022 0:53:24] 
[20/2/2022 0:53:26] 
[20/2/2022 0:53:28] 
[20/2/2022 0:54:15] 
[20/2/2022 0:54:17] 
[20/2/2022 0:54:19] 
[20/2/2022 0:54:21] 
[20/2/2022 0:54:23] 
[20/2/2022 0:54:25] 
[20/2/2022 0:54:27] 
[20/2/2022 0:54:29] 
[20/2/2022 0:54:31] 
[20/2/2022 0:54:38] 
[20/2/2022 0:54:40] 
[20/2/2022 0:54:42] 
[20/2/2022 0:54:44] 
[20/2/2022 0:54:46] 
[20/2/2022 0:54:48] 
[20/2/2022 0:55:16] 
[20/2/2022 0:55:18] 
[20/2/2022 0:55:20] 
[20/2/2022 0:55:22] 
[20/2/2022 0:55:24] 
[20/2/2022 0:55:26] 
[20/2/2022 0:55:28] 
[20/2/2022 0:55:30] 
[20/2/2022 0:55:32] 
[20/2/2022 0:55:37] 
[20/2/2022 0:56:5] 
[20/2/2022 0:56:7] 
[20/2/2022 0:56:30] 
[20/2/2022 0:56:32] 
[20/2/2022 0:56:34] 
[20/2/2022 0:56:39] 
[20/2/2022 0:56:41] 
[20/2/2022 0:56:43] 
[20/2/2022 0:56:45] 
[20/2/2022 0:56:47] 
[20/2/2022 0:56:49] 
[20/2/2022 0:57:13] 
[20/2/2022 0:57:15] 
[20/2/2022 0:57:17] 
[20/2/2022 0:57:19] 
[20/2/2022 0:57:26] 
[20/2/2022 0:57:28] 
[20/2/2022 0:57:30] 
[20/2/2022 0:57:32] 
[20/2/2022 0:57:34] 
[20/2/2022 0:57:36] 
[20/2/2022 0:57:38] 
[20/2/2022 0:57:40] 
[20/2/2022 0:57:42] 
[20/2/2022 0:58:6] 
[20/2/2022 0:58:51] 
[20/2/2022 0:58:53] 
[20/2/2022 0:58:55] 
[20/2/2022 0:58:57] 
[20/2/2022 0:59:2] 
[20/2/2022 0:59:4] 
[20/2/2022 0:59:6] 
[20/2/2022 0:59:8] 
[20/2/2022 0:59:55] 
[20/2/2022 0:59:57] 
[20/2/2022 0:59:59] 
[20/2/2022 1:0:1] 
[20/2/2022 1:0:3] 
[20/2/2022 1:0:5] 
[20/2/2022 1:0:7] 
[20/2/2022 1:0:9] 
[20/2/2022 1:0:11] 
[20/2/2022 1:0:13] 
[20/2/2022 1:0:15] 
[20/2/2022 1:0:22] 
[20/2/2022 1:0:24] 
[20/2/2022 1:0:26] 
[20/2/2022 1:0:28] 
[20/2/2022 1:0:55] 
[20/2/2022 1:0:57] 
[20/2/2022 1:0:59] 
[20/2/2022 1:1:25] 
[20/2/2022 1:1:27] 
[20/2/2022 1:1:29] 
[20/2/2022 1:1:31] 
[20/2/2022 1:1:33] 
[20/2/2022 1:1:35] 
[20/2/2022 1:1:37] 
[20/2/2022 1:1:39] 
[20/2/2022 1:1:42] 
[20/2/2022 1:1:44] 
[20/2/2022 1:1:46] 
[20/2/2022 1:2:32] 
[20/2/2022 1:2:34] 
[20/2/2022 1:2:36] 
[20/2/2022 1:2:38] 
[20/2/2022 1:2:40] 
[20/2/2022 1:8:4] 
[20/2/2022 1:8:6] 
[20/2/2022 1:8:30] 
[20/2/2022 1:8:35] 
